Date/Time,Electricity:Facility [J](Hourly),Electricity:Building [J](Hourly),Electricity:Zone:LGSTORE1 [J](Hourly),Electricity:Zone:LGSTORE2 [J](Hourly),Electricity:Zone:SMSTORE1 [J](Hourly),Electricity:Zone:SMSTORE2 [J](Hourly),Electricity:Zone:SMSTORE3 [J](Hourly),Electricity:Zone:SMSTORE4 [J](Hourly),Electricity:Zone:SMSTORE5 [J](Hourly),Electricity:Zone:SMSTORE6 [J](Hourly),Electricity:Zone:SMSTORE7 [J](Hourly),Electricity:Zone:SMSTORE8 [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Electricity:Facility [J](Monthly),Gas:Facility [J](Monthly),CO2:Facility [kg](Monthly),CO:Facility [kg](Monthly),CH4:Facility [kg](Monthly),NOx:Facility [kg](Monthly),N2O:Facility [kg](Monthly),SO2:Facility [kg](Monthly),PM:Facility [kg](Monthly),PM10:Facility [kg](Monthly),PM2.5:Facility [kg](Monthly),NH3:Facility [kg](Monthly),NMVOC:Facility [kg](Monthly),Hg:Facility [kg](Monthly),Pb:Facility [kg](Monthly),WaterEnvironmentalFactors:Facility [L](Monthly),Nuclear High:Facility [kg](Monthly),Nuclear Low:Facility [m3](Monthly),Carbon Equivalent:Facility [kg](Monthly) 
 01/04  23:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/04  24:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/05  01:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/05  02:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/05  03:00:00,54473944.54,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,88747.39661,0,88747.39661,0,0,6567571.381,6471625.766,2713489.84,2713489.84,,,,,,,,,,,,,,,,,,,
 01/05  04:00:00,54487507.18,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,102310.0333,0,102310.0333,0,0,6567571.381,6471625.766,3128617.502,3128617.502,,,,,,,,,,,,,,,,,,,
 01/05  05:00:00,54590043.11,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,204845.9656,0,204845.9656,0,0,6567571.381,6471625.766,6265262.63,6265262.63,,,,,,,,,,,,,,,,,,,
 01/05  06:00:00,54694097.35,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,308900.2071,0,308900.2071,0,0,6567571.381,6471625.766,9516451.671,9516451.671,,,,,,,,,,,,,,,,,,,
 01/05  07:00:00,82731474.79,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,28346277.65,0,28346277.65,0,0,6567571.381,6471625.766,816397553.1,816397553.1,,,,,,,,,,,,,,,,,,,
 01/05  08:00:00,102014814.7,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,28346277.65,0,28346277.65,0,0,26270285.52,12943251.53,644232459.9,644232459.9,,,,,,,,,,,,,,,,,,,
 01/05  09:00:00,116672681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,548785074.1,548785074.1,,,,,,,,,,,,,,,,,,,
 01/05  10:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,456740267.7,456740267.7,,,,,,,,,,,,,,,,,,,
 01/05  11:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,410841915.1,410841915.1,,,,,,,,,,,,,,,,,,,
 01/05  12:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,353973962,353973962,,,,,,,,,,,,,,,,,,,
 01/05  13:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,332194929.3,332194929.3,,,,,,,,,,,,,,,,,,,
 01/05  14:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,324766267.9,324766267.9,,,,,,,,,,,,,,,,,,,
 01/05  15:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,323778310,323778310,,,,,,,,,,,,,,,,,,,
 01/05  16:00:00,196357878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,317943456.2,317943456.2,,,,,,,,,,,,,,,,,,,
 01/05  17:00:00,217030878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,330716334.3,330716334.3,,,,,,,,,,,,,,,,,,,
 01/05  18:00:00,217030878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,356694597.2,356694597.2,,,,,,,,,,,,,,,,,,,
 01/05  19:00:00,174389637.3,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,28346277.65,0,28346277.65,0,0,78810856.57,25886503.07,379956406.4,379956406.4,,,,,,,,,,,,,,,,,,,
 01/05  20:00:00,174389637.3,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,28346277.65,0,28346277.65,0,0,78810856.57,25886503.07,411900051.4,411900051.4,,,,,,,,,,,,,,,,,,,
 01/05  21:00:00,158018681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,428898381,428898381,,,,,,,,,,,,,,,,,,,
 01/05  22:00:00,80559537.06,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,0,0,0,0,0,26270285.52,12943251.53,0,0,,,,,,,,,,,,,,,,,,,
 01/05  23:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/05  24:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/06  01:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/06  02:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/06  03:00:00,54385197.15,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,0,0,0,0,0,6567571.381,6471625.766,0,0,,,,,,,,,,,,,,,,,,,
 01/06  04:00:00,54511606.66,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,126409.5118,0,126409.5118,0,0,6567571.381,6471625.766,3878220.964,3878220.964,,,,,,,,,,,,,,,,,,,
 01/06  05:00:00,54532422.44,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,147225.2953,0,147225.2953,0,0,6567571.381,6471625.766,4500921.46,4500921.46,,,,,,,,,,,,,,,,,,,
 01/06  06:00:00,54676388.63,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,291191.4811,0,291191.4811,0,0,6567571.381,6471625.766,8973831.061,8973831.061,,,,,,,,,,,,,,,,,,,
 01/06  07:00:00,82731474.79,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,28346277.65,0,28346277.65,0,0,6567571.381,6471625.766,834591531.1,834591531.1,,,,,,,,,,,,,,,,,,,
 01/06  08:00:00,102014814.7,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,28346277.65,0,28346277.65,0,0,26270285.52,12943251.53,691875168.2,691875168.2,,,,,,,,,,,,,,,,,,,
 01/06  09:00:00,116672681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,636628564.8,636628564.8,,,,,,,,,,,,,,,,,,,
 01/06  10:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,573024777.3,573024777.3,,,,,,,,,,,,,,,,,,,
 01/06  11:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,555353856.1,555353856.1,,,,,,,,,,,,,,,,,,,
 01/06  12:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,533055672.4,533055672.4,,,,,,,,,,,,,,,,,,,
 01/06  13:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,531052276.8,531052276.8,,,,,,,,,,,,,,,,,,,
 01/06  14:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,527028319.1,527028319.1,,,,,,,,,,,,,,,,,,,
 01/06  15:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,520170788.7,520170788.7,,,,,,,,,,,,,,,,,,,
 01/06  16:00:00,196357878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,504497075.4,504497075.4,,,,,,,,,,,,,,,,,,,
 01/06  17:00:00,217030878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,514651693.7,514651693.7,,,,,,,,,,,,,,,,,,,
 01/06  18:00:00,217030878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,540680377.3,540680377.3,,,,,,,,,,,,,,,,,,,
 01/06  19:00:00,174389637.3,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,28346277.65,0,28346277.65,0,0,78810856.57,25886503.07,565147596.3,565147596.3,,,,,,,,,,,,,,,,,,,
 01/06  20:00:00,174389637.3,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,28346277.65,0,28346277.65,0,0,78810856.57,25886503.07,597907694.2,597907694.2,,,,,,,,,,,,,,,,,,,
 01/06  21:00:00,158018681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,616633075,616633075,,,,,,,,,,,,,,,,,,,
 01/06  22:00:00,80559537.06,39213537.06,8174817.199,5611250.713,4087408.599,3372519.707,3372519.707,3372519.707,2805625.356,2805625.356,2805625.356,2805625.356,0,0,0,0,0,26270285.52,12943251.53,0,0,,,,,,,,,,,,,,,,,,,
 01/06  23:00:00,54465950.35,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,80753.2054,0,80753.2054,0,0,6567571.381,6471625.766,2466736.621,2466736.621,,,,,,,,,,,,,,,,,,,
 01/06  24:00:00,54712635.58,13039197.15,2583006.447,1942114.825,1291503.223,1112781,1112781,1112781,971057.4127,971057.4127,971057.4127,971057.4127,327438.4316,0,327438.4316,0,0,6567571.381,6471625.766,10050580.89,10050580.89,,,,,,,,,,,,,,,,,,,
 01/07  01:00:00,53429879.17,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,662588.4676,0,662588.4676,0,0,6567571.381,4853719.325,20379660.11,20379660.11,,,,,,,,,,,,,,,,,,,
 01/07  02:00:00,53687248.44,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,919957.7345,0,919957.7345,0,0,6567571.381,4853719.325,28362572.7,28362572.7,,,,,,,,,,,,,,,,,,,
 01/07  03:00:00,54827925.43,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,2060634.722,0,2060634.722,0,0,6567571.381,4853719.325,63293683.75,63293683.75,,,,,,,,,,,,,,,,,,,
 01/07  04:00:00,55014149.27,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,2246858.566,0,2246858.566,0,0,6567571.381,4853719.325,68951144.36,68951144.36,,,,,,,,,,,,,,,,,,,
 01/07  05:00:00,55744745.99,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,2977455.289,0,2977455.289,0,0,6567571.381,4853719.325,91181534.53,91181534.53,,,,,,,,,,,,,,,,,,,
 01/07  06:00:00,55596319.02,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,2829028.31,0,2829028.31,0,0,6567571.381,4853719.325,86709586,86709586,,,,,,,,,,,,,,,,,,,
 01/07  07:00:00,81113568.35,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,28346277.65,0,28346277.65,0,0,6567571.381,4853719.325,1017973967,1017973967,,,,,,,,,,,,,,,,,,,
 01/07  08:00:00,85643859.06,22842581.41,4626710.747,3344927.504,2313355.373,1955910.927,1955910.927,1955910.927,1672463.752,1672463.752,1672463.752,1672463.752,28346277.65,0,28346277.65,0,0,13135142.76,9707438.65,841258771.9,841258771.9,,,,,,,,,,,,,,,,,,,
 01/07  09:00:00,83930770.35,55584492.7,11722923.65,7877573.922,5861461.825,4789128.486,4789128.486,4789128.486,3938786.961,3938786.961,3938786.961,3938786.961,28346277.65,0,28346277.65,0,0,39405428.29,16179064.42,710776047.6,710776047.6,,,,,,,,,,,,,,,,,,,
 01/07  10:00:00,133043637.3,104697359.6,22367243.01,14676543.55,11183621.5,9038954.825,9038954.825,9038954.825,7338271.775,7338271.775,7338271.775,7338271.775,28346277.65,0,28346277.65,0,0,78810856.57,25886503.07,598958633.8,598958633.8,,,,,,,,,,,,,,,,,,,
 01/07  11:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,513676369.1,513676369.1,,,,,,,,,,,,,,,,,,,
 01/07  12:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,437515239.6,437515239.6,,,,,,,,,,,,,,,,,,,
 01/07  13:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,397124423.7,397124423.7,,,,,,,,,,,,,,,,,,,
 01/07  14:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,388035899.6,388035899.6,,,,,,,,,,,,,,,,,,,
 01/07  15:00:00,175684878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,402596842.3,402596842.3,,,,,,,,,,,,,,,,,,,
 01/07  16:00:00,196357878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,415530928.9,415530928.9,,,,,,,,,,,,,,,,,,,
 01/07  17:00:00,217030878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,429553891.6,429553891.6,,,,,,,,,,,,,,,,,,,
 01/07  18:00:00,217030878.5,147338600.8,31932958.07,20396908.88,15966479.03,12749479.02,12749479.02,12749479.02,10198454.44,10198454.44,10198454.44,10198454.44,28346277.65,0,28346277.65,0,0,118216284.9,29122315.95,466097223.7,466097223.7,,,,,,,,,,,,,,,,,,,
 01/07  19:00:00,158018681.6,88326403.99,18819136.56,12410220.34,9409568.278,7622346.046,7622346.046,7622346.046,6205110.17,6205110.17,6205110.17,6205110.17,28346277.65,0,28346277.65,0,0,65675713.81,22650690.18,545060887.6,545060887.6,,,,,,,,,,,,,,,,,,,
 01/07  20:00:00,125276770.3,55584492.7,11722923.65,7877573.922,5861461.825,4789128.486,4789128.486,4789128.486,3938786.961,3938786.961,3938786.961,3938786.961,28346277.65,0,28346277.65,0,0,39405428.29,16179064.42,577095873.5,577095873.5,,,,,,,,,,,,,,,,,,,
 01/07  21:00:00,125276770.3,55584492.7,11722923.65,7877573.922,5861461.825,4789128.486,4789128.486,4789128.486,3938786.961,3938786.961,3938786.961,3938786.961,28346277.65,0,28346277.65,0,0,39405428.29,16179064.42,585510456.3,585510456.3,,,,,,,,,,,,,,,,,,,
 01/07  22:00:00,92534859.06,22842581.41,4626710.747,3344927.504,2313355.373,1955910.927,1955910.927,1955910.927,1672463.752,1672463.752,1672463.752,1672463.752,28346277.65,0,28346277.65,0,0,13135142.76,9707438.65,613712732.7,613712732.7,,,,,,,,,,,,,,,,,,,
 01/07  23:00:00,52767290.71,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,0,0,0,0,0,6567571.381,4853719.325,0,0,,,,,,,,,,,,,,,,,,,
 01/07  24:00:00,52767290.71,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,0,0,0,0,0,6567571.381,4853719.325,0,0,,,,,,,,,,,,,,,,,,,
 01/08  01:00:00,52928545.05,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,161254.3472,0,161254.3472,0,0,6567571.381,4853719.325,4924494.904,4924494.904,,,,,,,,,,,,,,,,,,,
 01/08  02:00:00,53172747.45,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,405456.7396,0,405456.7396,0,0,6567571.381,4853719.325,12432010.31,12432010.31,,,,,,,,,,,,,,,,,,,
 01/08  03:00:00,53300394.89,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,533104.1818,0,533104.1818,0,0,6567571.381,4853719.325,16457027.41,16457027.41,,,,,,,,,,,,,,,,,,,
 01/08  04:00:00,53323613.28,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,556322.5767,0,556322.5767,0,0,6567571.381,4853719.325,17084762.28,17084762.28,,,,,,,,,,,,,,,,,,,
 01/08  05:00:00,53446906.46,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,679615.7577,0,679615.7577,0,0,6567571.381,4853719.325,20962965.23,20962965.23,,,,,,,,,,,,,,,,,,,
 01/08  06:00:00,53598109.06,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,830818.3502,0,830818.3502,0,0,6567571.381,4853719.325,25568944.26,25568944.26,,,,,,,,,,,,,,,,,,,
 01/08  07:00:00,53946196.6,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,1178905.896,0,1178905.896,0,0,6567571.381,4853719.325,36319490.49,36319490.49,,,,,,,,,,,,,,,,,,,
 01/08  08:00:00,47368785.48,11421290.71,2313355.373,1672463.752,1156677.687,977955.4634,977955.4634,977955.4634,836231.8759,836231.8759,836231.8759,836231.8759,1492494.773,0,1492494.773,0,0,6567571.381,4853719.325,45840095.41,45840095.41,,,,,,,,,,,,,,,,,,,
